Gdańsk Olszynka,54.3375,18.6788888889
Turek,52.02063,18.514
Jutrosin,51.6719444444,17.1513888889
Margonin,52.9738888889,17.1163888889
Szamocin,53.0302777778,17.1205555556
Gołańcz,52.9479,17.3075972222
Borek Wielkopolski,51.9202055556,17.2308972222
Kleczew,52.3638916667,18.1730805556
Ślesin Wąskotorowy,52.3716833333,18.3011138889
Sompolno,52.3922222222,18.5058444444
Pogorzela,51.8288888889,17.2277777778
Wysoka Wąskotorowa,53.1836111111,17.0758333333
Grabów nad Prosną,51.5091666667,18.1052777778
Łobżenica,53.2563888889,17.2505555556
Ostroróg,52.6286111111,16.4563888889
Obrzycko,52.6985,16.5256916667
Lwówek Wąskotorowy,52.4516666667,16.1897222222
Książ Wielkopolski,52.0486111111,17.2338888889
Wielichowo,52.1127777778,16.3588888889
Krzywiń,51.9575138889,16.8078
Sulmierzyce,51.6019444444,17.5325
Zagórów,52.1663888889,17.9080555556
Jelonek,52.5044444444,17.6283333333
Żelazkowo,52.4811111111,17.6619444444
Niechanowo,52.4708333333,17.6869444444
Miroszka,52.4658333333,17.7175
Małachowo,52.4538888889,17.7325
Strzyżewo Wąskotorowe,52.4355555556,17.8016666667
Wiekowo Wąskotorowe,52.4252777778,17.8433333333
Sarnowa,51.6272222222,16.9133333333
Turek Aleja 3 Maja,52.02185,18.4984
Mrowino,52.5180555556,16.7052777778
Przybroda,52.5158333333,16.6647222222
Kaźmierz Wielkopolski,52.5183333333,16.5661111111
Pólko,52.5225,16.4652777778
Pleszew Wschód,51.8947333333,17.8002916667
Rawicz Wschód,51.6097222222,16.8719444444
Motylewo,53.0989138889,16.7474888889
Sosnówka,53.1199555556,16.7544611111
Mrocza,53.2311111111,17.5794444444
Kamień Krajeński,53.5252777778,17.5416666667
Lubraniec,52.5434833333,18.8123388889
Izbica Kujawska,52.4194444444,18.7602777778
Łasin,53.5241666667,19.0822222222
Radzyń Chełmiński,53.3972055556,18.9325972222
Zawidów,51.0285555556,15.0268888889
Prochowice Śląskie,51.2825111111,16.3577833333
Wąsosz,51.5522388889,16.6814111111
Wiązów,50.8083333333,17.1947222222
Międzylesie,50.1446083333,16.6553444444
Radków,50.5019694444,16.4030666667
Niemcza,50.7233444444,16.836675
Złoty Stok,50.446359,16.882207
Wleń,51.0158583333,15.6686333333
Świerzawa,51.019725,15.8855638889
Wojcieszów Dolny,50.9672472222,15.9097472222
Wojcieszów Górny,50.9439,15.9222472222
Lubomierz,51.0213333333,15.5032222222
Mieroszów,50.6691861111,16.1933361111
Prusice,51.3741666667,16.9680555556
Prusice Wschód,51.3675,16.9711111111
Szklarska Poręba Huta,50.8308333333,15.5016666667
Szklarska Poręba Jakuszyce,50.8191666667,15.4347222222
Zdrojowisko,50.6119583333,16.5094472222
Jeziorany,53.9786194444,20.7639055556
Pieniężno,54.2402777778,20.1247222222
Miłakowo,54.0127777778,20.0597222222
Miłomłyn,53.7666805556,19.8413888889
Kisielice,53.6064111111,19.2525166667
Zalewo,53.8508416667,19.5869555556
Sępopol,54.2669444444,21.0138888889
Sępopol Roszarnia,54.2544611111,20.9966833333
Młynary,54.1866666667,19.7452777778
Morąg Kolonia,53.9097222222,19.9458333333
Woźniki Śląskie,50.5869444444,19.0488888889
Strumień,49.9117638889,18.7532444444
Szczekociny,50.6330555556,19.8408333333
Jastrzębie Zdrój,49.9538888889,18.5777777778
Pszów,50.0466666667,18.3919444444
Balnica,49.1853638889,22.2157277778
Pawonków,50.6805555556,18.5694444444
Julianka,50.7647,19.474
Kochanowice,50.6992,18.7478
Lisów,50.7215,18.792
Dębska Kuźnia,50.6641666667,18.1127777778
Chrząstowice,50.6602777778,18.0738888889
Suchy Bór Opolski,50.6572222222,18.0366666667
Brodnica Wąskotorowa,53.2638888889,19.4055555556
Tarczyn,51.9677777778,20.8233333333
Tarczyn Wąskotorowy,51.9808333333,20.8733333333
Nowe Miasto nad Pilicą,51.6222222222,20.5758333333
Myszyniec,53.3811111111,21.3558444444
Wyszogród,52.3752944444,20.2080583333
Różan,52.8894444444,21.3969444444
Mogielnica,51.7063888889,20.7408333333
Nasielsk Wąskotorowy,52.5741777778,20.7705583333
Bełchatów Miasto,51.3444444444,19.3625
Sulejów,51.3575,19.8769444444
Krośniewice,52.2561111111,19.1655555556
Biała Rawska Wąskotorowa,51.8030555556,20.4738888889
Bełchatów,51.3480555556,19.3730555556
Ozorków Miasto,51.9577777778,19.295
Jaworzno Szczakowa Lokomotywownia,50.2519638889,19.2766916667
Stąporków Wąskotorowy,51.1436111111,20.575
Chmielnik Miasto,50.53,20.53
Koprzywnica,50.53,20.53
Bodzentyn,50.53,20.53
Osiek Staszowski,50.5305666667,21.4397277778
Skalbmierz,50.3219444444,20.4063888889
Działoszyce,50.3613888889,20.3513888889
Myśliczyn,50.5255555556,17.3286111111
Pakosławice,50.545,17.3531944444
Uherce Tunel,49.4636111111,22.3802777778
Czeska Wieś,50.7583333333,17.4588888889
Olszanica,49.4769444444,22.4363888889
Trzebinia Siersza Wodna,50.1828333333,19.4516388889
Tarnów Północ,50.0075,20.9583333333
Tarnów Klikowa,50.0294444444,20.9658333333
Miechów Wąskotorowy,50.36,20.0313888889
Niepołomice Pasternik,50.0313888889,20.1977777778
Żabno,50.1275138889,20.9002861111
Szczucin koło Tarnowa,50.3183333333,21.0772222222
Nowy Targ Fabryczny,49.4580777778,19.9997277778
Sławków Południowy,50.2955555556,19.3736111111
Jastrzębie Zdrój Górne,49.9569388889,18.6074027778
Łęczyca Wąskotorowa,51.9722777778,19.2658333333
Ozorków Centralny,51.9722777778,19.2658333333
Piotrków Trybunalski Wąskotorowy,51.3894444444,19.6836111111
Sulejów Pilica,51.3558333333,19.8822222222
Ustianowa,49.4358333333,22.5083333333
Maciejowice,50.4958333333,17.1511111111
Ogonów,50.5244444444,17.1702777778
Kłodobok,50.5458333333,17.1991666667
Cieszanowice,50.5741666667,17.1733333333
Kańczuga,49.98,22.4227777778
Nowa Sarzyna Wąskotorowa,50.3255722222,22.3411361111
Cegielnia Igloobud,50.0500138889,21.3903083333
Koszalin Podgórze,54.1808333333,16.1833333333
Koszalin Żalno,54.1688888889,16.2036111111
Kretomino,54.1653027778,16.2158333333
Bonin,54.150825,16.2533611111
Tarnobrzeg Wąskotorowy,50.5855050713,21.6838896264
Manowo,54.1284444444,16.2999444444
Mielec Fabryka,50.3038888889,21.4675
Wieluń Wąskotorowy,51.2225,18.5738888889
Wieluń Dąbrowa Wąskotorowy,51.2383416667,18.5503
Praszka Wąskotorowa,51.0623013132,18.4514951697
Praszka Zawisna,51.0590027778,18.4457972222
Łukowa Tarnowska,50.0802777778,20.9455555556
Nasiedle,50.0583333333,17.9058333333
Ludmierzyce,50.0316666667,17.9211111111
Pilszcz,49.9969444444,17.9119444444
Łęg Tarnowski,50.0969444444,20.9275
Otmuchów Jezioro,50.4813888889,17.1102777778
Leśnica,50.4230833333,18.1933611111
Otmuchów Cukrownia,50.4636111111,17.185
Gorzów Śląski,51.0247222222,18.425
Głuchołazy Zdrój,50.3094444444,17.3844444444
Głogówek Winiary,50.3633333333,17.8633333333
Zawadzkie Huta,50.6102777778,18.4902777778
Śliwice Śląskie,50.4486111111,17.1661111111
Meszno,50.4363888889,17.135
Trzeboszowice,50.4286111111,17.1108333333
Dziewiętlice,50.4069444444,17.0783333333
Żabczyce,50.2472222222,17.7730555556
Ściborzyce Małe,50.2680555556,17.7658333333
Racławice Śląskie,50.3125,17.7613888889
Dytmarów,50.33,17.6744444444
Pokrzywnica,50.3438888889,18.08
Twardawa,50.3469444444,17.9997222222
Zopowy Równe,50.1766666667,17.7497222222
Niedomice,50.1136111111,20.9130555556
Biała Nyska,50.4272222222,17.3030555556
Koperniki,50.4180555556,17.2752777778
Buków Jodłów,50.4116666667,17.2261111111
Kałków Łąka,50.3980555556,17.2025
Fiuk,50.1438888889,20.9416666667
Brochocin Trzebnicki,51.2755555556,17.0947222222
Siedlec Trzebnicki,51.2344444444,17.1183333333
Pasikurowice,51.2091666667,17.11
Skolimów,52.0855555556,21.0947361111
Ząbki Wąskotorowe,52.2908333333,21.1408333333
Wójcice,50.4683388889,17.2208388889
Radzikowice,50.497525,17.2883555556
Przełęk,50.4155555556,17.3408333333
Zamość Wąskotorowy,50.7113888889,23.2363888889
Krasnystaw Wąskotorowy,50.9733333333,23.1830555556
Krasnystaw,50.9730555556,23.1847222222
Krasnystaw Miasto,50.9855555556,23.1827777778
Krasnystaw Fabryczny,51.0247222222,23.1833333333
Chełm Wąskotorowy,51.1363888889,23.49
Biała Podlaska Osobowa,52.0208333333,23.1333333333
Nowy Świętów,50.3783333333,17.3686111111
Biała Podlaska Wąskotorowa,52.0280555556,23.1386111111
Biała Podlaska Miasto,52.0383333333,23.1341666667
Kraśnik,50.9297222222,22.2833333333
Biłgoraj Wąskotorowy,50.5537027778,22.7300694444
Tomaszów,50.4508333333,23.4305555556
Hrubieszów Wąskotorowy,50.8130555556,23.8811111111
Dęblin Towarowy,51.5713888889,21.8436111111
Włodawa,51.5161333333,23.5855805556
Szczebrzeszyn,50.6705555556,22.9725
Biskupów,50.3596027778,17.3082527778
Nałęczów Wąskotorowy,51.3178858611,22.2124268056
Zwierzyniec,50.6108333333,22.9825
Zwierzyniec Towarowy LHS,50.5891666667,22.9922222222
Biłgoraj LHS,50.5519027778,22.7343611111
Zwierzyniec Wąskotorowy,50.5905555556,22.9902777778
Stoczek Łukowski,51.9551759129,21.9588911523
Olesno Tarnowskie,50.1438888889,20.9416666667
Tyszowce,50.6364055556,23.7547388889
Las Suwalski,54.0448055556,22.9452777778
Krzywólka,54.12,22.9138888889
Łomża,53.1734722222,22.0658055556
Łomża Wąskotorowa,53.1733555556,22.0647277778
Łomża Skowronki,53.1855555556,22.0539055556
Hajnówka Wąskotorowa,52.7386111111,23.5997222222
Czarna Białostocka Wąskotorowa,53.3055555556,23.2788888889
Nowogród,53.2225111111,21.8755638889
Czarna Białostocka 0.K.L.,53.3061111111,23.2730555556
Dąbrówki Breńskie,50.2427777778,20.9469444444
Mokre Kolonia,50.1433333333,17.7
Mędrzechów,50.2725,20.9536111111
Nysa Dworzec Mały,50.4680555556,17.3444444444
Ścinawa Mała,50.43085,17.5477805556
Kupienin,50.2880555556,20.9880555556
Pokrzywna,50.2905555556,17.4741666667
Steblów,50.46004,17.9287
Łowkowice,50.44672,17.89396
Strzeleczki,50.45498,17.85402
Zielina,50.4387,17.79995
Moszna,50.4339,17.76977
Łącznik,50.42916,17.74493
Krobusz,50.41296,17.72535
Józefówek,50.35184,17.65845
Lubrza,50.33916,17.61709
Delastowice,50.2933333333,21.0144444444
Łasin Pomorski,53.5202777778,19.1558333333
Nowy Tomyśl Wąskotorowy,52.3044638889,16.1300111111
Nowy Tomyśl Strzelnica,52.3144444444,16.1455694444
Koło Miasto,52.2083333333,18.64
Koło Wąskotorowe,52.2119444444,18.6305555556
Częstocice,50.8214055556,17.2753888889
Kondratowice,50.7706694444,16.9298138889
Jaworzno Niedzieliska,50.2269444444,19.2602777778
Jaworzno Główne,50.2077777778,19.2616666667
Jędrzejów Wąskotorowy Osobowy,50.6456527778,20.2790833333
Starachowice Wschodnie Wąskotorowe,51.0376666667,21.0845
Cementownia Ożarów,50.9336111111,21.6744444444
Ostrowiec Świętokrzyski Huta,50.94425,21.4365
Jaworzno Azot,50.1913888889,19.2602777778
Suchedniów Wąskotorowy,51.0438888889,20.8506944444
Staszów LHS,50.5508333333,21.1597222222
Tarnów Opolski,50.5723611111,18.0772777778
Kamień Śląski,50.5510833333,18.1236666667
Szymiszów,50.5285,18.2230555556
Błotnica Strzelecka,50.48375,18.4042222222
Kotulin,50.46875,18.4360555556
Ligota Toszecka,50.4566666667,18.4628333333
Paczyna,50.4128333333,18.5709722222
Przezchlebie,50.3608055556,18.6820555556
Jaworzno Szyb Sobieski,50.1844444444,19.2613888889
Czekanów Śląski,50.3561388889,18.71625
Czekanów Wieś,50.3509444444,18.7413055556
Opole Port,50.6811111111,17.9102777778
Czarnowąsy,50.7152777778,17.905
Borki Opolskie,50.7432388889,17.8814194444
Dobrzeń Wielki,50.7716666667,17.8594444444
Chróścice,50.7930555556,17.8161111111
Popielów,50.8291666667,17.7627777778
Bory,50.1795027778,19.2838916667
Karłowice,50.88,17.6991666667
Tarnowiec Brzeski,50.9136111111,17.6522222222
Mąkoszyce,50.9388888889,17.6311111111
Rogalice,50.9630555556,17.5986111111
Hel Bór,54.6569666667,18.763625
Wysoka Piła,53.1763888889,17.0761111111
Kotórz Mały,50.7291666667,18.0361111111
Osowiec Przystanek,50.7522222222,18.0433333333
Osowiec Śląski,50.7736111111,18.045
Jełowa,50.7935997222,18.04736
Mańczok,50.8366666667,17.9941666667
Murów,50.8591666667,17.9447222222
Okoły,50.875,17.9111111111
Pokój,50.9133333333,17.8355555556
Dąbrowa Namysłowska,50.9619444444,17.7983333333
Biestrzykowice,50.9980555556,17.7744444444
Jastrzębie Śląskie,51.0161111111,17.7630555556
Ziemiełowice,51.0502777778,17.7447222222
Jaworzno Byczyna,50.1569444444,19.3122222222
Borkowice,50.9326055556,18.1578888889
Bukowa Śląska,51.1018111111,17.82475
Raszowa,50.3877777778,18.1611111111
Rychtal,51.1455555556,17.8577777778
Buczek,51.1467194444,17.9583972222
Kępno Zachodnie,51.2814138889,17.9803
Chrzanów Kąty,50.1447222222,19.3813888889
Pogorzyce,50.1130555556,19.4136111111
Powidz,52.4136111111,17.9113888889
Międzychód Letnisko,52.6038972222,15.9100083333
Płaza,50.1144444444,19.4447222222
Lubraniec Miasto,52.5361111111,18.83
Bydgoszcz Wąskotorowa,53.1355555556,17.9505555556
Koronowo Wąskotorowe,53.3047222222,17.9455555556
Kruszwica Wąskotorowa,52.6763888889,18.3169444444
Lipno Płockie,52.85,19.1697222222
Nieszawa Wąskotorowa,52.8030555556,18.8705555556
Piotrków Kujawski Wąskotorowy,52.5513888889,18.4919444444
Rypin Wąskotorowy,53.0661111111,19.4147222222
Skępe,52.8677777778,19.3430555556
Skępe Wioska,52.8638944444,19.3208416667
Ślizów,51.2677777778,17.7338888889
Dziadowa Kłoda,51.2344444444,17.7138888889
Radzowice,51.2344444444,17.7138888889
Gołębice,51.1786111111,17.6841666667
Pawłowice Namysłowskie,51.1522222222,17.7069444444
Smogorzów,51.1466666667,17.7611111111
Głuszyna,51.1363888889,17.8097222222
Rusinowice,50.6483333333,18.7652777778
Ciasna,50.7577777778,18.6280555556
Sieraków,50.7994444444,18.5925
Sowczyce,50.8458333333,18.5008333333
Wilków Namysłowski,51.0941666667,17.6586111111
Solniki Wielkie,51.1541666667,17.4933333333
Sowno,53.8108333333,15.2041666667
Boroszów,50.9402027778,18.4311972222
Jamy,50.9605555556,18.4211111111
Kozłowice,50.9819444444,18.4069444444
Pawłowice Gorzowskie,51.0005555556,18.4016666667
Więckowice,51.0111111111,18.4219444444
Nowa Wieś Oleska,51.0436111111,18.42
Rozmierka,50.5591666667,18.2747222222
Kadłub,50.6022222222,18.2811111111
Sporok,50.6294444444,18.2947222222
Staniszcze Wielkie,50.6419444444,18.3527777778
Zębowice,50.7733333333,18.3291666667
Szumirad,50.8594444444,18.2736111111
Zimna Wódka,50.4398611111,18.309
Zalesie Śląskie,50.4180555556,18.259
Łąki Kozielskie,50.3978611111,18.1816388889
Jaksice,52.8563611111,18.1993333333
Inowrocław Mątwy,52.7552777778,18.2519444444
Bydgoszcz Fordon,53.1469444444,18.1588888889
Jeziorna,52.0936166667,21.1169694444
Klarysew,52.10335,21.1141722222
Piaseczno Zalesie,52.0591666667,21.0091666667
Piaseczno Zalesie,52.0536111111,20.9977777778
Żędowice,50.5769444444,18.5177777778
Kielcza,50.5633333333,18.5622222222
Złotniki Kujawskie,52.9036666667,18.147
Piaseczno Przemysłowe,52.0838888889,21.0219444444
Piaseczno Północne,52.0755555556,21.0283333333
Piaseczno Gołków,52.0508333333,20.9869444444
Piaseczno Chyliczki,52.0825,21.0511111111
Ząbki przystanek,52.3033333333,21.1383333333
Marki Wąskotorowe,52.3283333333,21.1458333333
Nasielsk Miasto,52.5828,20.8125083333
Stobno Szczecińskie,53.4086111111,14.4366666667
Grotniki Drawskie,53.5458333333,16.0116666667
Przechlewo,53.7997222222,17.2669444444
Dołuje,53.4363888889,14.4141666667
Wąwelnica Szczecińska,53.4505555556,14.4169444444
Redlica,53.4591666667,14.4175
Dobra Szczecińska,53.485,14.3822222222
Buk Szczeciński,53.5078055556,14.3584972222
Rzędziny,53.5319444444,14.3372222222
Stolec,53.5525,14.3127777778
Gawroniec,53.6652777778,16.0288888889
Nowe Warpno Żalno,53.72085,14.3100166667
Karszno,53.7047444444,14.3158444444
Toporzyk,53.6897222222,16.0366666667
Dobino Białogardzkie,53.7102777778,16.0372222222
Zajączkowo Połczyńskie,53.7305555556,16.0433333333
Międzyborze Białogardzkie,53.7436111111,16.0594444444
Kołacz,53.77,16.1525
Piaski Pomorskie,53.7538888889,16.2583333333
Łęknica Koszalińska,53.7519444444,16.3013888889
Barwice,53.7511416667,16.3580638889
Stary Chwalim,53.7805555556,16.4127777778
Wielawino,53.7983333333,16.4436111111
Lubogoszcz,53.8169444444,16.4469444444
Dębsko Pomorskie,53.2602777778,15.8422222222
Sieniawa Drawieńska,53.2275,15.7958333333
Kiełpino,53.1836111111,15.6527777778
Suliszewo Choszczeńskie,53.1730555556,15.6075
Wardyń,53.1588888889,15.5111111111
Dzikowo Myśliborskie,52.9847222222,15.1216666667
Mostkowo,52.9875,15.0625
Sulimierz,52.9680555556,15.0125
Dzierzgów,52.9647222222,14.9883333333
Głazów,52.9566666667,14.9555555556
Rościn Krajeński,52.8816666667,14.8075
Różańsko,52.845,14.7913888889
Dyszno,52.8033333333,14.7516666667
Barnówko,52.7694166667,14.7399611111
Cychry,52.6858333333,14.7130555556
Krześnica Sarbinowo,52.6552777778,14.6980555556
Moczyłki,53.9747222222,16.0394444444
Brzeźno Człuchowskie,53.6708333333,17.4822222222
Stawiszcze,52.5066666667,23.3527777778
Biskupnica,53.6549972222,17.2119166667
Bińcze,53.6600444444,17.1284583333
Domisław,53.6677777778,17.0330555556
Jelenino,53.6591666667,16.6258333333
Silnowo,53.6347222222,16.4913888889
Łubowo,53.5833333333,16.3897222222
Wiewiecko,53.5261111111,15.65
Brzezinka Średzka,51.22,16.8344444444
Czerna Mała,51.23,16.8030555556
Orzeszków,51.3941666667,16.5066666667
Małowice Wołowskie,51.4052777778,16.4683333333
Chełmek Wołowski,51.4558333333,16.3591666667
Rudna Miasto,51.5061111111,16.27
Rudna Gwizdanów,51.5294444444,16.2805555556
Krzydłowice,51.5622222222,16.2319444444
Grębocice,51.5936111111,16.1841666667
Brzeg Głogowski,51.6906083333,15.9201666667
Czerna,51.6905555556,15.92
Niedoradz,51.8661111111,15.6638888889
Stary Kisielin,51.9361111111,15.5905555556
Przylep,51.9775,15.4383333333
Nietkowice,52.0576555556,15.3513333333
Będów,52.0730555556,15.3122222222
Radnica,52.0897222222,15.2694444444
Bytnica,52.1311111111,15.1483333333
Budachów,52.1522222222,15.0825
Pliszka,52.2044444444,15.0166666667
Gądków Wielki,52.2458333333,14.9636111111
Jerzmanice Lubuskie,52.306575,14.8675138889
Czarna Białostocka Fabryka,53.3405555556,23.2327777778
Czarna Białostocka Miasto,53.3,23.2847222222
Buksztel,53.2958333333,23.2969444444
Drzeńsko,52.3713888889,14.7708333333
Kowalów,52.3972222222,14.7594444444
Radów,52.4313888889,14.7422222222
Laski Lubuskie,52.4586111111,14.7136111111
Górzyca,52.5022222222,14.6541666667
Bielin,52.82315,14.466375
Krzywin Gryfiński,53.0872222222,14.4538888889
Nowe Czarnowo,53.2047222222,14.4797222222
Wałcz Południowy,53.2694444444,16.4858333333
Chwiram,53.2308333333,16.4538888889
Gostomia,53.1994444444,16.4102777778
Dzikowo Wałeckie,53.1944444444,16.3844444444
Prusinowo Wałeckie,53.1866666667,16.3394444444
Rusinowo,53.1719444444,16.3122222222
Mielęcin Wałecki,53.1325,16.2558333333
Bukowo Krąpiel,53.1170055556,16.1825944444
Rokitki,51.3352833333,15.8936166667
Motarzyno,54.3213888889,17.3363888889
Ubocze,51.0561111111,15.42
Czerwieńsk Towarowy,52.0313888889,15.3780555556
Wielbark,53.3986111111,20.9527777778
Bydgoszcz Brdyujście,53.1335277778,18.1111111111
Bydgoszcz Akademia,53.1411111111,18.1388888889
Bydgoszcz Emilianowo,53.058425,18.0899333333
Bydgoszcz Żółwin,53.0636111111,18.1244444444
Drzewce Wąskotorowe,52.1444444444,17.9063888889
Grabina,52.1108333333,17.9136111111
Orlina Duża,52.0705555556,17.9144444444
Obory Wąskotorowe,52.0602777778,17.8566666667
Wronów,52.0483333333,17.8188888889
Gizałki,52.0475,17.7722222222
Szymanowice,52.0472222222,17.7352777778
Robaków,52.0344444444,17.7225
Grab,52.0194444444,17.7141666667
Sucha Wąskotorowa,52.0088888889,17.6833333333
Lubinia Mała,51.9966666667,17.65
Racendów,51.9636111111,17.6513888889
Twardów,51.9477777778,17.6205555556
Wola Książęca,51.9538888889,17.6013888889
Witaszyce Wąskotorowe,51.9369444444,17.5591666667
Smukała,53.1908333333,17.9455555556
Czyżkówko,53.1427777778,17.9577777778
Smukała Dolna,53.1916666667,17.9677777778
Gdańsk Biskupia Górka,54.3436277778,18.6441694444
Stegna PKS,54.3275,19.1202777778
Stegna Morska,54.3272222222,19.1252777778
Błotnik,54.2861111111,18.9102777778
Bogatka,54.3232,18.7708916667
Boręty,54.1163,18.8496972222
Bystra Gdańska,54.2808333333,18.7311111111
Bystra Mała,54.2763888889,18.7377777778
Bystrze,54.0422222222,18.8580555556
Cedry Małe,54.2752055556,18.8741888889
Cedry Wielkie,54.2438888889,18.8441666667
Cyganek,54.2419444444,19.1405555556
Dąbrowa Gdańska,54.115,18.8755555556
Dębina Gdańska,54.1197222222,19.0425
Długie Pole,54.215,18.8491666667
Dobrowo Gdańskie,54.3394444444,18.7336111111
Dworek Żuławski,54.2505555556,18.9838888889
Dziewięć Włók,54.3088888889,18.7319444444
Gdańsk Wąskotorowy,54.3466861111,18.6725083333
Giemlice,54.2061111111,18.8430555556
Gniazdowo,54.1925,18.9263888889
Wiesiółka,53.2886027778,16.6332888889
Zabrodzie,53.2826305556,16.6802083333
Kaliska Kraińskie,53.3093333333,16.8306944444
Węgierce,53.3722222222,16.8808333333
Annopole,53.3375861111,16.9689083333
Jedlanka,51.9441666667,22.1252777778
Krzna,51.9416666667,22.3008333333
Osieck,51.9772222222,21.4119444444
Warszówka,51.9936111111,21.3113888889
Malbork Kałdowo Wąskotorowy,54.0486111111,19.0294444444
Ruda Wirek,50.2597222222,18.8622222222
Ruda Halemba,50.2591666667,18.8369444444
Ruda Bielszowice,50.2611111111,18.8102777778
Białogard Wąskotorowy,54.0027777778,15.9858333333
Białogard Miasto,54.0091805556,15.9794527778
Białogard Wąskotorowy Przystanek,53.9998055556,15.99
Świder WKD,52.1166666667,21.2411111111
Otwock WKD,52.1055555556,21.2588888889
Kamienna Nowa,53.6888611111,23.2647222222
Ostrowie Biebrzańskie,53.7194444444,23.2441666667
Wolbórka,51.5923055556,19.7227777778
Piaski Gdańskie,54.3402777778,18.6886111111
Łaszczów,50.5308361111,23.7333444444
Chromin,51.9608333333,21.7905555556
Przytoczna,52.5805555556,15.6697222222
Kleszczele,52.5613888889,23.3308333333
Piekiełko,49.7477777778,20.3533333333
Tymbark,49.735003,20.318608
Dobra koło Limanowej,49.723347,20.245011
Skrzydlna,49.727359,20.183717
Kasina Wielka,49.719617,20.151251
Koziki,53.0996666667,22.0410833333
Sochaczew Miasto,52.2291388889,20.24775
Sochaczew Muzeum,52.2176972222,20.23745
Róg,54.1077777778,17.6788888889
Porajów,50.8847388889,14.8344611111
Ciechanów Miasto,52.8766666667,20.6088888889
Miasteczko Śląskie Wąskotorowe,50.4869444444,18.9205555556
Żabno koło Chojnic,53.8555555556,17.7077777778
Męcikał,53.8322222222,17.6708333333
Powałki,53.7430555556,17.6
Miasteczko Śląskie Zalew,50.4741666667,18.9069444444
Lasowice Zalew,50.4633333333,18.8916666667
Lasowice,50.4541666667,18.8711111111
Kamiennica Elbląska,54.2625166667,19.4047222222
Tarnowskie Góry Centrum,50.4452777778,18.8669444444
Tarnowskie Góry Wąskotorowe,50.44,18.8611111111
Oskierki,52.8469444444,23.7166666667
Krobia Miasto,51.7725138889,16.9752833333
Wenecja Muzeum,52.7981111111,17.7511666667
Wenecja Ośrodek Wypoczynkowy,52.8116,17.7439916667
Krokowa,54.7819444444,18.1647222222
Psary Śląskie,50.6111111111,18.9713888889
Resko Północne Wąskotorowe,53.7730555556,15.4194444444
Resko Południowe,53.7730555556,15.4194444444
Poznań Podolany,52.4475,16.8805555556
Juszkowo,54.255,18.5975
Straszyn Prędzieszyn,54.2697222222,18.5719444444
Łobez Południowy Wąskotorowy,53.6297222222,15.6169444444
Łobez Świętoborzec,53.6183333333,15.6027777778
Sadlinki,53.6683,18.8816
Arcugowo,52.4502027778,17.6897916667
Karsewo,52.4225,17.7044444444
Gorzykowo,52.4094444444,17.7197222222
Odrowąż,52.4,17.7394444444
Jaworowo,52.3869444444,17.7377777778
Mielżyn,52.3825055556,17.766675
Mikołajewice,52.4469444444,17.6738888889
Malczewo,52.4291666667,17.6636111111
Grotkowo,52.4227777778,17.6536111111
Mierzewo,52.4013888889,17.6602777778
Miasteczko Śląskie Huta,50.5022222222,18.9402777778
Żyglin Wąskotorowy,50.49,18.93
Żary Kunice,51.5991666667,15.1655555556
Strzybnica Wąskotorowa,50.4713888889,18.805
Czechowo,52.415,17.6322222222
Żółcz,52.415,17.6063888889
Czeluścin,52.4063888889,17.5869444444
Królewiec,52.3863888889,17.6822222222
Nowe Miasto Lubawskie Południe,53.4177777778,19.5947222222
Różanystok,53.6304722222,23.3863888889
Zielona Góra Górne Miasto,51.94,15.4877777778
Zielona Góra Jędrzychów,51.9086111111,15.5058333333
Łódź Dąbrowa Przemysłowa,51.744575,19.5368194444
Wilkołaz,50.9858333333,22.3288888889
Pułankowice,50.9297222222,22.2833333333
Sulów,50.9297222222,22.2833333333
Opalenica Kolonia,52.33085,16.3994694444
Opalenica Wiatraki,52.3027777778,16.4088888889
Siemianowice Śląskie Wąskotorowe,50.2941666667,19.0325
Bytków,50.3116666667,19.005
Częstochowa I,50.8038194444,19.1148166667
Częstochowa Warta,50.8094444444,19.1322222222
Jackowice,52.1573611111,19.7946111111
Swędów,51.9057222222,19.5395277778
Justynów,51.7307777778,19.6839166667
Wiekowo,54.3033333333,16.3866666667
Wrześnica,54.4027777778,16.7763888889
Leśnice,54.5141666667,17.6691666667
Bedoń,51.7325,19.6413888889
Łódź Widzew Janów,51.75925,19.5680555556
Lublinek,51.7208333333,19.3594444444
Blachownia,50.7846361111,18.9612611111
Olecko Centrum,54.0422277778,22.4988916667
Siejnik,54.0208444444,22.4922416667
Szastarka,50.9297222222,22.2833333333
Wilkołaz Wieś,51.0080555556,22.3363888889
Wargowo,52.5841666667,16.8225
Rożnowo,52.6791666667,16.8716666667
Parkowo,52.7088888889,16.9158333333
Markocice,50.8997222222,14.9758333333
Markocice Przystanek,50.8936111111,14.9886111111
Trzciniec Zgorzelecki,50.95,14.8927777778
Sobótka Zachodnia,50.9072777778,16.7025555556
Jastrowie Miasto,53.4150222222,16.8208555556
Gąsawa,52.7666666667,17.7466666667
Gąsawa Majętność,52.7777972222,17.7464138889
Leśniczówka,51.0497222222,22.3563888889
Krośniewice Polna,52.2491666667,19.1633333333
Krośniewice Błonie,52.2636111111,19.1677777778
Polanów Wąskotorowy,54.1158333333,16.6794444444
Żurawica Rozrządowa,49.8326666667,22.8374166667
Częstochowa Mirów,50.7580555556,19.19
